test_id,geometry,reynolds,velocity,pressure_gradient,expected_regime,hash,simulation_time,entropy_time,total_time,velocity_stats,tree_nodes,tree_depth,navigation_path,path_length,velocity_field_shape,success
3961,cavity,6061.546514029872,1.5,-0.1,turbulent,be0c9ddb6929983ffd17e3a10201915205352f7008a91cbd581ce4044cb34c77,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
2184,channel,2464.285714285714,1.0,-0.25,transition,a5a1b00543322c812d3f054026c711bf7bc814fe6d863b77bb5ef075e24323c7,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
2181,channel,2464.285714285714,1.0,-0.1,transition,b0e34b168c4e96f610158fbac12df530fbab104ee786dc18a834d1048dd41fe1,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
4110,cavity,12247.448713915892,1.5,-0.05,turbulent,23d6796887a812fcd862f2093305a1b9dc204a45284d1d74e7812418dd26fd39,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2818,channel,27823.91138509389,2.0,-0.2,turbulent,618229107b94d728c97ce358d14c60984a650c0dc09d93d5fb74f16652dabfca,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
4165,cavity,15483.400895311179,2.0,-0.05,turbulent,d736d16a43305988e0a427a50373e97d66724f3a8297b71921e6f16eaf6044a6,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3798,cavity,3000.0,2.5,-0.2,turbulent,999ebd65db083661963dfef8ac798fa0144fb5212aed49f3a6147d10ff2ff87f,0.0010342597961425781,0.0,0.0010342597961425781,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1137,pipe,10892.693033225416,1.5,-0.15,turbulent,381b01357f2ca9a564e5ec1d50d5320a304901fdd452d45cc9fc1cd2ddeb7ab6,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3879,cavity,4264.3451480959675,0.5,-0.25,turbulent,95416da7f6577b1c1f0c7bfd04f508fba658fd4184badc4811149dfb78189749,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
454,pipe,1421.578947368421,0.5,-0.25,laminar,7a1cf58f04e1219089bdcac6450e3fb9bd81c57ae006ec5a9ee305efbf6b8818,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
805,pipe,2892.857142857143,1.0,-0.05,turbulent,dd8688013e56bcb1757ae3571ea444551bfda53e7fb57da7d11944ff2c8f493a,0.0,0.0009646415710449219,0.0009646415710449219,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2866,channel,35175.3891372923,2.0,-0.1,turbulent,01408b70420dbf467f6f8f9b02fe19f36592b76f8753c1b45f2fabb5e6d6db06,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1290,pipe,22008.85516131499,2.0,-0.05,turbulent,8f44b9ba90cd70266d671db1a173dc9a587ec73bf9c4215df54fcc127e4c311e,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3253,cavity,951.0526315789473,0.5,-0.2,laminar,3e1936a48fcf941ba34ef2a9e2ef542ddb5c02dcf5cc334331110a6b5791a76b,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
87,pipe,245.26315789473682,1.5,-0.15,laminar,fa0463df6caebce1721266542de4e61410a6d97b0d5166c901195123a8ae43f6,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
31,pipe,88.42105263157895,1.0,-0.1,laminar,e21893c105795ab3478d4b6dc43a392d7202e22205e8659115ead489e5b4d54f,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3978,cavity,6815.438554189565,0.5,-0.2,turbulent,b0b84b03b91247e0b35fad1f30cca0f8ce06d17634ac8d9436b1320a426a4ab8,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
569,pipe,1821.4285714285716,2.0,-0.25,transition,741f9ed548ce48af890685eac6660c4a4e711075d180f48c9e98861dbd2f87b9,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
4107,cavity,12247.448713915892,1.0,-0.15,turbulent,ec4a48b391cac09208cd68933f8576c19430ba8564068566892481b86023ebc2,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
2493,channel,6061.546514029872,2.0,-0.2,turbulent,d7c7bf1e96db9ed4775e12ec0454b779d5b8a0cdf05d0392e8cf545d4156d599,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3829,cavity,3373.118661259842,0.5,-0.25,turbulent,473b6e9ba38891f8479fcddac62df8969d5b70461effccbe5f5593192ba781a5,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
119,pipe,323.6842105263158,2.0,-0.25,laminar,01b3ede2fceb48cd235b58467537741985673781398f3d3da863e573afe119fd,0.0009851455688476562,0.0,0.0009851455688476562,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
443,pipe,1343.157894736842,2.0,-0.2,laminar,b0512a5f5dab5b1fa3b6a2b8504bc289dabfc090c05c2f2f3c372128df149139,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
698,pipe,2357.142857142857,2.5,-0.2,transition,a2da5fedbc51c30914c934b67d6feeb706d66ef2f6e12570fe3a6526ef3a9401,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3471,cavity,1607.142857142857,2.5,-0.1,transition,641a64740581aa38ea5ee555269c5a18caa45f3a2d018d66299a47f25097971b,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2421,channel,4264.3451480959675,2.5,-0.1,turbulent,b047584dafc857467bcd6672b40775ea865fc23545bc1ac627f6ee73d230cf09,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1355,pipe,31284.451574100145,1.0,-0.05,turbulent,05144f6cdba4b455841b7a6418024b93419a3e0bf914f4d60afe945db8322ef3,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1672,channel,558.9473684210526,2.5,-0.15,laminar,36935f6885923baacb023ddefa1a9159be01113cf471e358f60bd0800e1ec62c,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2434,channel,4794.714065698457,1.0,-0.25,turbulent,32c7a4ab32f1f958934ba572f54d60aa3f4da63275dc50788ebbdd2b0f355b57,0.0009982585906982422,0.0,0.0009982585906982422,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3234,cavity,872.6315789473684,1.0,-0.25,laminar,2078a82e8151b0a5771a386893b926a41cba553b7f479b1510faa34f3c1e479b,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2833,channel,31284.451574100145,1.0,-0.2,turbulent,a64e24d82c787a436984ed08fad58d2d93154f26229136626c6350588c79ecf0,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2795,channel,24746.16001919883,2.5,-0.05,turbulent,aee9b96b15dfeb7f68abed441db3d6262272a1b0974376bb90e82e0b9d52e512,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
174,pipe,480.52631578947364,2.5,-0.25,laminar,644b2859ba50f4ec48345a231c412db3ac7715bb056efb93e595491844c819ed,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1856,channel,1186.3157894736842,1.0,-0.1,laminar,7911109299d53e6afb29de652dbff8cdcb2ee9f7601e8028dbbdb3b8e628cb53,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1402,pipe,39550.25383869249,0.5,-0.15,turbulent,5e54e6b98a08cd5c400ae2a539cd3e23b9b4d0896fc53dc578da01671e7438ea,0.0,0.001001119613647461,0.001001119613647461,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
2319,channel,3000.0,2.0,-0.25,turbulent,297d799645235f94b6005e74c7b1bd5060363a459f591bf26e3a8ec2bb3682d3,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3389,cavity,1343.157894736842,1.5,-0.25,laminar,7565ca820bea73f8d5ed85973b068fb2697d3fc197327baeba642fccca0d290a,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
856,pipe,3000.0000000000014,1.0,-0.1,turbulent,c44fef4e38ce3b654c8ec5d9f0e9e4269c65a85254eaf707f5eb0f91c8428245,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2582,channel,9687.79411023482,1.0,-0.15,turbulent,775d77d664d80860590ef1f8b1bf289fdd4b6347f462ad134d6eeffdda3ea099,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3335,cavity,1186.3157894736842,1.5,-0.05,laminar,d20516ac619a79fc2ff46b29413ee8df6dfc31e760ed777754d20575a616bead,0.0,0.0009999275207519531,0.0009999275207519531,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3628,cavity,2357.142857142857,0.5,-0.2,transition,2eef8e64c6f818523f4b9265301162bc0d6d32a1cf07d1dc5578f2683fa7dd3d,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1354,pipe,31284.451574100145,0.5,-0.25,turbulent,9d98a49cd027fab234feded309b5006efc3dbda24c11f74c986678643a83b85e,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2277,channel,2892.857142857143,0.5,-0.15,turbulent,76833a70a74d80dfa5d15af2c1d5e79d62d678c9a1b9db77076a7be1eb8f22a1,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2559,channel,8616.175489020434,1.0,-0.25,turbulent,9c6d79594cdc7a42c3d02bba4b25ef583532f123f7f0377449c8ac81748a4f41,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
953,pipe,4794.714065698457,0.5,-0.2,turbulent,002d1e5f9ba05a3a1a569ad3891bb3568cb7d3b533803874aeb4506bd5ae8a3e,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
4366,cavity,39550.25383869249,2.0,-0.1,turbulent,7e63ebd0b56af535d53da7ad52d6a6dba547338c87f510fbd6c1f49c3b08fcc1,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
1691,channel,637.3684210526316,2.0,-0.1,laminar,8b678bc72946fe266eba5f313e02cc44052449976feaeb5008336994ac5504d0,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
929,pipe,4264.3451480959675,0.5,-0.25,turbulent,210db9b19f0343a867c8c8bf0419919d4a322c2522fa264f8b4a1c0ee8dda5ea,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
554,pipe,1821.4285714285716,0.5,-0.25,transition,d187b4a41a7790eb8173d4e6fa99dc598ba77e4531f8d54b2da98870b90bce8c,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
962,pipe,4794.714065698457,1.5,-0.15,turbulent,b023b67eaff01c5aa834c80cec3fdcfb1db101337b9a2763d9e7aab667778476,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1096,pipe,8616.175489020434,2.5,-0.1,turbulent,438a835b70a8d94e51875211b01a5c2b8710ad96a26a4371c15142708aefe3d6,0.0010001659393310547,0.0,0.0010001659393310547,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
281,pipe,872.6315789473684,1.0,-0.1,laminar,f1455dd1e82cb5180d3a64f717a0b525db02a85639eea23a4dcae0c76d48e94d,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2529,channel,7663.09432393553,0.5,-0.25,turbulent,ca28ad04fc1cef9f7b12a2a20a3cfb1d90a895f7da07e611b29484c495c66f48,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1289,pipe,22008.85516131499,1.5,-0.25,turbulent,aae636262f94c896192c624aaab5a67d30feddafb652c35d277ea5d29362d126,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
813,pipe,2892.857142857143,1.5,-0.2,turbulent,c29a519948ce0165d204c04bb7b6d6d67d62d7be203f91f856867d1e1d22ffca,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1872,channel,1186.3157894736842,2.5,-0.15,laminar,cbcf760b5949bba395921ef00e4c587977229e111a9b7bed15b7435a1837d358,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2481,channel,6061.546514029872,1.0,-0.1,turbulent,3b6d55712a242ce57f3a0a61db5e2aea25a54e12ef80a6d2560aa297297a1956,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1790,channel,951.0526315789473,2.0,-0.05,laminar,435938322a58070533f4be857804ecbf22f80dbb6d29fea13dc51786ae29f3ea,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
408,pipe,1264.7368421052631,1.0,-0.2,laminar,7d8dd51d8d87ce02624093bef28481ae4de41a6e354e3ecc15e264ef53d11dfe,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2396,channel,3792.643167646458,2.5,-0.1,turbulent,e4bacf3c2c2a949c463f8b5e1483399532b599c13d56f1b140a8df5e4cd48a3a,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
2928,channel,49999.99999999999,0.5,-0.2,turbulent,a359ac75cc792146bf256390c1e88d4bd9713a3beaa1c4275ebd309deeea25f7,0.0,0.0,0.0,"{'mean': 0.6451612903225806, 'std': 0.31691168593614655, 'min': 0.0, 'max': 0.9989594172736732, 'skewness': -0.6304339420761846, 'kurtosis': -0.882180438157667}",3,1,"[0, 1]",2,"(32, 32)",True
3613,cavity,2250.0,1.5,-0.2,transition,b4dcb0268848c4409c21c4b00ab48d2328026b7a451470c26bfef2fa3563e385,0.0,0.0010175704956054688,0.0010175704956054688,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1321,pipe,24746.16001919883,2.5,-0.1,turbulent,98ebf9d92c0693b366d0e3a8af707598fcb7ad050c0a03167b10f3855f94f14e,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
650,pipe,2250.0,0.5,-0.05,transition,e831cd7a0db78473dffead87426b4cad51a5bf2a1becbbc500ddc9ad453a02b8,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
4128,cavity,13770.69926991083,0.5,-0.2,turbulent,09df23a7d120c2b2dd64668223e30cf5987888a49dfbae4daf25c7a8ab168d79,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
3652,cavity,2464.285714285714,0.5,-0.15,transition,411d9eb63fea8df5b07e2fe85eafc6c85e85659a15e583c3ba17e2bd0cb05698,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
10,pipe,10.0,1.5,-0.05,laminar,070d61d1bd36e114690eb7fd7d8e034e550d1bbb19c184779852e3ba4c0104f3,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
890,pipe,3373.118661259842,2.0,-0.05,turbulent,cfb13b03462b7b079c96d078c1da9c6209241b66478c6a9ae8b409feaaad44b9,0.0,0.0009987354278564453,0.0009987354278564453,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
1789,channel,951.0526315789473,1.5,-0.25,laminar,60706804758326f62ffcfa8998b4d20e9bd0da8e220bd4e1fe042fd37a9a35db,0.0,0.0,0.0,"{'mean': -0.029256356969529614, 'std': 0.9833217427687496, 'min': -3.6484128252147836, 'max': 3.1788536793675353, 'skewness': -0.04588912403417841, 'kurtosis': 0.09801182439059009}",3,1,"[0, 2]",2,"(32, 32)",True
